Document Number,Document Type,Publication Date,Title,Abstract,Inventor Name,Assignee,Filing Date
WO/2015/195856A1,WIPO,2015-12-23,ENERGY CELL REGENERATIVE SYSTEM FOR ELECTRICALLY POWERED AIRCRAFT,"A system for providing regenerative power for an aircraft to sustain flight includes multiple energy cells disposed within the aircraft, the energy cells being configured to supply power to a propulsion motor and electronics of the aircraft, a fan generator harnessing propeller blast created by an aircraft propeller and converting kinetic energy of the propeller blast into electrical energy, a charger receiving the electrical energy generated by the fan generator and using the electrical energy to recharge one or more of the energy cells, and a power transfer switch selectively connecting one of the energy cells to the propulsion motor and electronics of the aircraft, such that the energy cells are rotated one at a time to power the propulsion motor and electronics. During recharging, the one or more of the energy cells are disconnected by the power transfer switch.",WALTER-ROBINSON DALE MARTIN (US),ELECTRONAIR LLC (US),2015-06-18
WO/2017/029566A1,WIPO,2017-02-23,RE-USABLE LAUNCH SYSTEM AND VEHICLE,"This invention relates to patent covers a re-usable launch vehicle (RLV) (10) system and method comprising a launch track (14), a trolley (12) with propulsion means and a cradle; with the RLV (10) located on the cradle. The RLV is a space-plane capable of carrying a payload comprising rocket having a solid fuel main motor, two delta-shaped wings, and a ramjet under each delta-shaped wing. The trolley (12) is arranged to be accelerated down the track (14) until the ramjets are activated and generate enough force to lift the RLV (10) off the cradle and launch it to ultimately achieve earth orbit.",HOLLAWAY JOHN WILLIAM (ZW),HOLLAWAY JOHN WILLIAM (ZW); PIENAAR DANIE (ZA),2016-07-22
WO/2011/153448A1,WIPO,2011-12-08,COMBUSTION CONTROL VIA HOMOGENEOUS COMBUSTION RADICAL IGNITION (HCRI) OR PARTIAL HCRI IN CYCLIC IC ENGINES,"A process (800) is provided for improving combustion control and fuel efficiency in rotary and reciprocating IC engines by enabling leaner combustion at higher compression ratios using less heat for ignition. Embodiments employ secondary chambers (32) of minimal total volume within a cylinder periphery (36). These chambers (32) communicate with a main chamber (34) via conduits (42) and enable a radical ignition (""RI"") species generation and supply process that starts in earlier cycles to be augmented and used in later cycles. Measures regulate the RI species generated and provided to the main chamber (34). These species alter dominant chain-initiation reactions of the combustion ignition mechanism. Also employed when preferable are fluids of higher heat of vaporization and volatility but lower ignitability than the fuel. This process improves combustion in radical ignition engines and radical augmented spark and compression ignition engines.",BLANK DAVID A (US),BLANK DAVID A (US),2011-06-03
WO/2009/079681A1,WIPO,2009-07-02,A PROCESS FOR THE CONVERSION OF CARBON DIOXIDE TO CARBON MONOXIDE USING MODIFIED HIGH CAPACITY BY-PRODUCT COKE OVENS,"The present invention relates to a process for converting carbon dioxide to carbon monoxide comprising providing carbon obtained from pyrolysis of carbonaceous solids; allowing carbon dioxide to react with the carbon to produce carbon monoxide, and combusting a fuel gas which generates a flue gas that provides heat energy to drive reaction of carbon dioxide with carbon. The invention also relates to an apparatus that may be used to perform the process.",DONNELLY JAMES (AU),DONNELLY JAMES (AU),2008-08-12
EP2577786A1,EP,2013-04-10,"METHOD FOR PRODUCING ENERGY, AND THE USE OF A SUBSTANCE MIXTURE FOR PRODUCING ENERGY","The present invention relates, in particular, to a process for generating energy, which comprises the following steps: provision or production of a propylene glycol/water mixture having a propylene glycol content of from 30% by volume to 94% by volume; production of hydrogen from the propylene glycol/water mixture, in particular by means of reforming; and conversion of the hydrogen into energy, in particular electric and/or heat energy, in particular by means of a converter by oxidation of the hydrogen, in particular in an electrochemical element, in particular a fuel cell.",KNEPPLE RONNY (DE); SPETH BERND (DE); TICHY FRANZ (DE),DIEHL AEROSPACE GMBH (DE),2011-05-14
DE2641048A1,DE,1978-03-23,Multi-cylinder polytropic IC engine - has volatile liq. injected into cylinder with subsequent heat recovery from exhaust via condenser,"Liquified gas is injected under high pressure into the cylinder during the expansion stage. This recovers some of the heat by flash evaporation and removes the heat from the hot exhaust gas. The gas mixture so obtained is passed through an expansion turbine and finally enters a condenser. The gas is reliquified and recycled by a gear pump and metering pump. The condenser is fed by a compressed gas, which expands during the condensation process. This drives a further turbine. The expanded gas is recycled and some is fed to an air condenser and is returned as liquid. The combined scheme improves the overall thermal efficiency of work obtained per unit of input fuel.",HUEBNER HANS-JUERGEN ING GRAD,HUEBNER HANS JUERGEN ING GRAD,1976-09-11
WO/2023/091165A1,WIPO,2023-05-25,SYSTEMS AND METHODS FOR CONTROLLING A POWER-TO-X PROCESS TO REDUCE FEEDSTOCK COSTS,"Provided herein are systems and methods for controlling production of low-carbon liquid fuels and chemicals. In an aspect, provided herein is a method controlling a process that produces e-fuels. In another aspect, provided herein is a system for producing an e-fuel from constituent ingredients H2 and CO2, with H2 produced via electrolysis powered by renewable electrical energy.",SCHUETZLE DENNIS (US); SCHUETZLE ROBERT (US); GALLOWAY ANJA RUMPLECKER (US); MCGINNIS GLENN (US); MATTANA ALEX (US),INFINIUM TECH LLC (US),2022-11-04
WO/2020/033338A1,WIPO,2020-02-13,"ONE-STEP METHODS FOR CREATING FLUID-TIGHT, FULLY DENSE COATINGS","A fluid tight, fully-densified, coating is prepared by a High Velocity Oxygen Fuel (""HVOF"") process that dilutes oxygen with an inert gas. The inert gas is premixed with oxygen prior to the oxygen entering a combustion chamber. The resultant flame temperature is lowered a controlled amount to eliminate, minimize or reduce oxidation of power feedstock that is injected into the thermal spray torch. The ability to reduce the flame temperature allows a relatively smaller particle feedstock to be deposited without significant oxidation. The dilution process creates an as-deposited fully-dense, fluid tight coating.",WANG DAMING (US); KLEYMAN ARDY (US); HUGHES KASEY (US),PRAXAIR ST TECH INC (US),2019-08-06
JP2006316773A,JP,2006-11-24,CONTROLLER FOR GAS TURBINE ENGINE FOR AIRCRAFT,"PROBLEM TO BE SOLVED: To provide a controller for a gas turbine engine for an aircraft capable of arranging two CPUs in each control system to let them watch each other and improve failure detection precision of the CPUs, dispensing with the installation of an independent overspeed protector circuit, and coping with TLD.SOLUTION: In this controller for the gas turbine engine, a first CPU 116 watches operation of a second CPU 118 in Ch-A, and the second CPU 118 watches operation of the first CPU 116. A third CPU 126 watches operation of a fourth CPU 128 in Ch-B, and the fourth CPU 128 watches operation of the third CPU 126. When it is determined that operation of at least either of the first and second CPUs is not normal in Ch-A, output to be fed to an FCU 30 through a switch 120 (a change-over means) is switched to output of a fuel command value computing means in Ch-B from a fuel command value computing means in Ch-A.COPYRIGHT: (C)2007,JPO&INPIT",MURAMATSU HIROYOSHI; HATTORI YUICHI; TEZUKA MAKOTO,HONDA MOTOR CO LTD,2005-05-16
EP0811672B1,EP,2001-07-25,"Additives for minimizing intake valve deposits, and their use","Abstract of EP0811672Mannich product composition is formed from: (i) one mole part of at least one hydroxyaromatic compound having on the ring an aliphatic hydrocarbyl substituent derived from a polyolefin with number average molecular wt. of 500-3000; (ii) 0.8-1.5 mole pts. of at least aliphatic polyamine with one prim. or sec. amino group; and (iii) 0.8-1.3 mole pts. of at least one aldehyde, the mole ratio of aldehyde:amine being 1.2 or less. A fuel additive composition comprises : (a) the above Mannich product composition as dispersant/detergent; and (b) at least one liquid carrier for (a) to give 0.3-2 pts. wt. liquid carrier per 1 pt. (a). A fuel composition for use in spark ignited internal combustion engines contains the above fuel additive composition in an amount sufficient to reduce or minimise the wt. of intake valve deposits in the engine.",COLUCCI WILLIAM J (US); PETTIGREW ALEXANDER F (US); CUNNINGHAM LAWRENCE J (US),"ETHYL CORP (Richmond, Virginia 23219-4304, US)",1997-06-05
WO/2014/102149A1,WIPO,2014-07-03,COMPOSITIONS,"An additive composition for use in a diesel fuel formulation, comprising a cetane improver which is present as a guest molecule in an inclusion complex with a modified cyclodextrin of formula (I): wherein n is an integer from 6 to 20, and R1, R2 and R3 are each independently selected from hydrogen, optionally substituted alkyl, optionally substituted aryl and carbonyl, provided that R1, R2and R3 are not all hydrogen. Also provided is a diesel fuel formulation comprising the additive composition, and the use of a modified cyclodextrin (I) as a vehicle for a cetane improver in an additive composition or diesel fuel formulation.",BREWER MARK LAWRENCE (GB); CRACKNELL ROGER FRANCIS (GB); GOH TOR KIT (MY),SHELL INT RESEARCH (NL); SHELL OIL CO (US),2013-12-19
EP2658953A1,EP,2013-11-06,DERIVATION AND CONVERSION OF NATURAL OILS WITH CHEMICAL COMPOSITIONS FOR HYDROPROCESSING TO TRANSPORT FUELS,"Methods, apparatus, and/or feedstock suitable for use in biofuels production, as well as biofuel compositions. A method of producing a biofuel includes hydroprocessing glycerides derived from an oleaginous microorganism and composed of at least 10% by weight of fatty acid chains of length C16 or lower, and producing a biofuel having a cold-flow pour point of about 20° Celsius or lower.",BORDEN JACOB (US); SHABAKER JOHN W (US),BP CORP NORTH AMERICA INC (US),2011-12-12
WO/2010/043915A2,WIPO,2010-04-22,THROTTLE ASSEMBLY AND METHOD,"A throttle assembly comprising first and second conduits through each of which a mixture of a fuel and an oxygen bearing gas may be passed, the first conduit having means for heating the mixture passed therethrough, the assembly being operable to supply the mixture from a selected one of the first and second conduits through an outlet of the assembly.",ADDY SHAUN (GB),IP CONSORTIUM LTD (GB); ADDY SHAUN (GB),2009-10-19
